165	15839	-729739.5066127346
166	15935	-667907.2296191191
167	16031	-651793.9969811058
168	16127	-690668.2901173976
169	16223	-560677.4368751568
170	16319	-594810.7883669832
171	16415	-514061.0022755454
172	16511	-640903.00499791
173	16607	-593056.8135843081
174	16703	-551190.2043163382
175	16799	-508697.63842664205
176	16895	-455409.64504526317
177	16991	-578869.6870704975
178	17087	-505844.0538093094
179	17183	-511569.8370775268
180	17279	-530683.2340684012
181	17375	-513069.74879402877
182	17471	-480079.2747457516
183	17567	-754868.3389293518
184	17663	-569945.1824276684
185	17759	-564380.3680456225
186	17855	-689271.5786836431
187	17951	-506813.8651673741
188	18047	-592593.3374615379
189	18143	-656837.111611574
190	18239	-577709.7533073385
191	18335	-592519.1544641199
192	18431	-518959.9262991708
193	18527	-782033.2742793992
194	18623	-628295.18258461
195	18719	-678112.53342283
196	18815	-661576.9797585722
197	18911	-663225.1368435959
198	19007	-666872.4788118412
199	19103	-740776.9126739613
200	19199	-711894.4342818278
201	19295	-694670.537067856
202	19391	-643885.348885563
203	19487	-575787.3558212662
204	19583	-623089.7820359382
205	19679	-794122.8979752179
206	19775	-573198.2126576935
207	19871	-610123.5810196802
208	19967	-620004.6650314648
209	20063	-611337.3684305347
210	20159	-709561.6924188078
211	20255	-507610.18016543036
212	20351	-475979.189402278
213	20447	-436767.1760934047
214	20543	-618570.5261858305
215	20639	-581911.2940480241
216	20735	-597212.6285582026
217	20831	-2046413.1905957798
218	20927	-1036377.2807586016
219	21023	-667498.3952503696
220	21119	-2407359.7762281983
221	21215	-1121995.207333608
222	21311	-758965.5116932055
223	21407	-658456.8247333666
224	21503	-647690.6107147642
225	21599	-823152.432617541
226	21695	-610786.6069447941
227	21791	-602035.9100133542
228	21887	-694695.0045370768
229	21983	-577526.9754553331
230	22079	-548381.1690808288
231	22175	-578227.0148179237
232	22271	-616061.5847601257
233	22367	-595785.8235244493
234	22463	-535851.5981598244
235	22559	-600614.6381035337
236	22655	-547655.7333862607
237	22751	-589804.6863028029
238	22847	-523668.471794701
239	22943	-641011.5620900624
240	23039	-620156.0396068809
241	23135	-544011.1063926129
242	23231	-474819.5613103937
243	23327	-527642.1880517976
244	23423	-519570.16424130625
245	23519	-543250.6048667465
246	23615	-519274.59151785186
247	23711	-427398.3948289707
248	23807	-439570.8935906331
249	23903	-614350.5394889686
250	23999	-535910.3460593394
251	24095	-487647.95144493924
252	24191	-579135.7221690591
253	24287	-527946.1934148258
254	24383	-502764.8737635154
255	24479	-537636.0587593396
256	24575	-511284.0830379553
257	24671	-506173.12910038955
258	24767	-490243.6063917389
259	24863	-426487.5144125051
260	24959	-517887.8038466909
261	25055	-470988.74546715984
262	25151	-530573.6760312603
263	25247	-517855.4563587941
264	25343	-571988.5542849797
265	25439	-515048.16094321915
266	25535	-459194.6397867178
267	25631	-585239.3758487472
268	25727	-618815.4267024699
269	25823	-637311.1703497947
270	25919	-589245.7751433547
271	26015	-577614.2942417926
272	26111	-578628.0608187173
273	26207	-562025.443817829
274	26303	-634102.3911457036
275	26399	-645495.1183551052
276	26495	-541502.05887498
277	26591	-489294.16808548477
278	26687	-556250.9431785486
279	26783	-484356.0325617343
280	26879	-646619.2588541048
281	26975	-550579.8235503017
282	27071	-473694.83501343656
283	27167	-501940.0907757354
284	27263	-474303.98916373285
285	27359	-535442.3860975202
286	27455	-447224.1934537938
287	27551	-538068.088481147
288	27647	-563547.3399776731
289	27743	-586754.0211361847
290	27839	-624268.0578440094
291	27935	-546134.5005365745
292	28031	-639213.412791201
293	28127	-575468.2543522574
294	28223	-611611.2587278286
295	28319	-588380.5751010037
296	28415	-593222.3938392256
297	28511	-537478.6766321013
298	28607	-538462.6029824232
299	28703	-625434.8749642463
300	28799	-700708.0380953636
301	28895	-613342.5366025501
302	28991	-732624.3124189224
303	29087	-538544.3924764046
304	29183	-613505.2162652666
305	29279	-582844.590326845
306	29375	-463985.80375593796
307	29471	-566199.6508778728
308	29567	-500137.03709377337
309	29663	-763090.4073233347
310	29759	-611088.249357572
311	29855	-556758.0601607718
312	29951	-605823.2175033301
313	30047	-743199.6274482217
314	30143	-662311.0133179054
315	30239	-733802.0022086928
316	30335	-813060.6392381574
317	30431	-601226.6688061393
318	30527	-636052.4106156345
319	30623	-580785.2391582509
320	30719	-1140747.436174386
321	30815	-1007476.4150150956
322	30911	-1001710.8332678886
323	31007	-850458.0256046923
324	31103	-989799.7538676012
325	31199	-1227648.5372912039
326	31295	-773883.507019184
327	31391	-709097.2128519671
328	31487	-560158.5102492279
329	31583	-1000279.094856492
330	31679	-901424.7789950238
331	31775	-582031.7344097962
332	31871	-859442.5801055416
333	31967	-856569.4531514642
334	32063	-585586.786410281
335	32159	-1051645.411340453
336	32255	-643686.0281059302
337	32351	-635207.7863448223
338	32447	-609614.486316096
339	32543	-848567.5220673524
340	32639	-867470.7749303624
341	32735	-684225.4790553483
342	32831	-656901.0500793295
343	32927	-745187.6620483288
344	33023	-873721.4421296043
345	33119	-1120151.8793250136
346	33215	-555562.1868672773
347	33311	-543154.5314712321
348	33407	-507370.2903136203
349	33503	-880083.1872286364
350	33599	-906630.1098560075
351	33695	-659455.7505680223
352	33791	-594632.5986270194
353	33887	-613649.1799545359
354	33983	-608441.4299086736
355	34079	-867772.3464098333
356	34175	-641117.9930712621
357	34271	-602595.71889846
358	34367	-825827.3740595317
359	34463	-661132.0666624598
360	34559	-652871.610705676
361	34655	-801184.8526467219
362	34751	-535908.4906104524
363	34847	-685611.6622660594
364	34943	-611876.167371974
365	35039	-638327.1627780795
366	35135	-504808.350788272
367	35231	-590219.4653213555
368	35327	-805161.454122362
369	35423	-657211.1595501784
370	35519	-901067.6406120926
371	35615	-654403.6163540361
372	35711	-701042.9387666547
373	35807	-704503.0284485018
374	35903	-809002.0158495334
375	35999	-784187.2883211185
376	36095	-813992.1320827962
377	36191	-530257.309264945
378	36287	-773706.115999433
379	36383	-466859.12244583806
380	36479	-693658.9642512614
381	36575	-831690.9449995335
382	36671	-630915.0957404332
383	36767	-526889.6932866263
384	36863	-431514.2282063081
385	36959	-1002579.0882640879
386	37055	-823252.5575823074
387	37151	-605352.2271400848
388	37247	-562126.4244172086
389	37343	-585650.1602493597
390	37439	-691493.4962736893
391	37535	-522484.52315488405
392	37631	-758696.2182799703
393	37727	-510793.9512665359
394	37823	-465077.3481570031
395	37919	-506655.0876229115
396	38015	-481462.75301004405
397	38111	-582301.9621483211
398	38207	-731763.3037397276
399	38303	-833028.3985652438
400	38399	-659343.5458338439
401	38495	-607090.8292346993
402	38591	-508418.2700320948
403	38687	-962343.1530964328
404	38783	-913304.4290353922
405	38879	-725700.4115094815
406	38975	-568865.5902049146
407	39071	-619435.8606225217
408	39167	-620776.7071072033
409	39263	-660218.1865894111
410	39359	-567502.6587151475
411	39455	-551841.2242868096
412	39551	-698311.7074171009
413	39647	-608708.4854641787
414	39743	-491342.21946799057
415	39839	-655069.9164938388
416	39935	-560935.1226220761
417	40031	-877391.8799930676
418	40127	-628907.3267851454
419	40223	-601421.3115566964
420	40319	-619012.0854463415
421	40415	-717952.6422191344
422	40511	-648868.1476476295
423	40607	-565111.6863120274
424	40703	-578010.4453787731
425	40799	-443814.45093713206
426	40895	-626479.1103611984
427	40991	-581251.6971312657
428	41087	-721419.0220766105
429	41183	-699292.2916669715
430	41279	-566852.566754739
431	41375	-742698.0019555532
432	41471	-451502.0235840954
433	41567	-761628.6468080705
434	41663	-706708.357079923
435	41759	-584428.5419524101
436	41855	-645961.8982396637
437	41951	-907485.3165684713
438	42047	-572017.6556352394
439	42143	-528611.7386659731
440	42239	-792111.0219035893
441	42335	-488593.9949719338
442	42431	-520340.6541939058
443	42527	-410403.731016501
444	42623	-761956.1214832857
445	42719	-615168.9835141196
446	42815	-645283.916991227
447	42911	-563817.036305849
448	43007	-819189.0094426489
449	43103	-566631.6441647254
450	43199	-803629.0631955356
451	43295	-602091.2616680325
452	43391	-536830.9063842735
453	43487	-868517.8297112806
454	43583	-397659.8996602158
455	43679	-570284.1505518948
456	43775	-537149.0984201273
457	43871	-523532.1117122927
458	43967	-554301.5200050212
459	44063	-439619.24257589586
460	44159	-524220.7233165512
461	44255	-618251.6486829444
462	44351	-474321.0668029335
463	44447	-739329.491839059
464	44543	-560930.4126445889
465	44639	-631463.7577332786
466	44735	-512170.8815229373
467	44831	-605938.2725502588
468	44927	-708599.1080234388
469	45023	-777448.3102782943
470	45119	-504176.6850709048
471	45215	-643825.8601539823
472	45311	-754053.5499720265
473	45407	-742187.8379633324
474	45503	-966380.484537869
475	45599	-591446.8589651351
476	45695	-711586.0864977576
477	45791	-657269.8424777859
478	45887	-617145.2672347688
479	45983	-696987.4810774858
480	46079	-751858.4700035095
481	46175	-512935.3486568005
482	46271	-375946.61725214747
483	46367	-510742.62422230863
484	46463	-750975.9883225864
485	46559	-549718.2510879588
486	46655	-709290.1504318486
487	46751	-721448.5340017166
488	46847	-733887.3589941446
489	46943	-750940.9021701715
490	47039	-769853.27014643
491	47135	-736420.6176656624
492	47231	-879773.5164794951
493	47327	-470587.8755535181
494	47423	-662943.0061223925
495	47519	-528913.2365334181
496	47615	-743590.7480760718
497	47711	-675858.300966848
498	47807	-740808.4291814106
499	47903	-553984.0817189186
500	47999	-692737.1412789167
